keyword,search_volume,cpc,competition_level,low_bid,high_bid,difficulty,estimated_traffic,trend_monthly,competitor_domain,suggested_min_bid,suggested_max_bid,bid_strategy
balance transfer credit cards no interest,390,8.90999984741211,MEDIUM,2.240000009536743,9.630000114440918,0,118.55999755859375,-34,www.ratehub.ca,1.7920000076293947,11.556000137329102,Standard
balance transfer deals on credit cards,480,8.149999618530273,MEDIUM,2.130000114440918,9.649999618530272,0,145.9199981689453,-34,www.ratehub.ca,1.7040000915527345,11.579999542236326,Standard
bank gic rates canada,480,1.7000000476837158,LOW,0.4900000095367431,2.069999933242798,0,145.9199981689453,-18,www.ratehub.ca,0.3920000076293945,2.483999919891357,Standard
bank of canada interest rate vs prime,70,0.0,LOW,0.0,0.0,0,21.280000686645508,0,www.ratehub.ca,0.0,0.0,Standard
bank of canada rate vs prime rate,70,0.0,LOW,0.0,0.0,0,21.280000686645508,100,www.ratehub.ca,0.0,0.0,Aggressive
bank of canada reduces prime interest rate by quarter percent,170,0.0,,0.0,0.0,0,51.68000030517578,-100,www.ratehub.ca,0.0,0.0,Standard
bank prime,390,0.0,LOW,0.7400000095367432,4.789999961853027,0,118.55999755859375,0,www.ratehub.ca,0.5920000076293945,5.747999954223633,Standard
bank prime canada,260,1.3799999952316284,LOW,0.0,0.0,0,79.04000091552734,-21,www.ratehub.ca,0.0,0.0,Standard
bank prime lending rate,1600,3.109999895095825,LOW,0.8700000047683716,3.5199999809265137,0,486.3999938964844,0,www.ratehub.ca,0.6960000038146973,4.223999977111816,Standard
bank prime rate,1600,3.109999895095825,LOW,0.8700000047683716,3.5199999809265137,0,486.3999938964844,0,www.ratehub.ca,0.6960000038146973,4.223999977111816,Standard
bank prime rate canada,1900,2.5199999809265137,LOW,0.8700000047683716,3.990000009536743,0,577.5999755859375,-18,www.ratehub.ca,0.6960000038146973,4.788000011444091,Standard
bank prime rate today,260,0.0,LOW,0.0,0.0,0,79.04000091552734,22,www.ratehub.ca,0.0,0.0,Aggressive
bank prime rates,1600,3.109999895095825,LOW,0.8700000047683716,3.5199999809265137,0,486.3999938964844,0,www.ratehub.ca,0.6960000038146973,4.223999977111816,Standard
bank with low mortgage rate,140,3.1600000858306885,HIGH,1.149999976158142,4.349999904632568,0,42.560001373291016,-21,www.ratehub.ca,0.9199999809265137,5.219999885559082,Conservative
bank with lowest mortgage rate,140,3.1600000858306885,HIGH,1.149999976158142,4.349999904632568,0,42.560001373291016,-21,www.ratehub.ca,0.9199999809265137,5.219999885559082,Conservative
bank with lowest mortgage rates,140,3.1600000858306885,HIGH,1.149999976158142,4.349999904632568,0,42.560001373291016,-21,www.ratehub.ca,0.9199999809265137,5.219999885559082,Conservative
banks prime rate today,260,0.0,LOW,0.0,0.0,0,79.04000091552734,22,www.ratehub.ca,0.0,0.0,Aggressive
banks with best mortgage rates,260,2.950000047683716,HIGH,0.9300000071525574,4.360000133514404,0,79.04000091552734,0,www.ratehub.ca,0.7440000057220459,5.232000160217285,Conservative
banks with highest interest rates,210,3.109999895095825,MEDIUM,0.9700000286102296,3.7899999618530273,0,63.84000015258789,-35,www.ratehub.ca,0.7760000228881837,4.5479999542236325,Standard
banks with lowest mortgage rates,140,3.1600000858306885,HIGH,1.149999976158142,4.349999904632568,0,42.560001373291016,-21,www.ratehub.ca,0.9199999809265137,5.219999885559082,Conservative
banks with the best mortgage rates,260,2.950000047683716,HIGH,0.9300000071525574,4.360000133514404,0,79.04000091552734,0,www.ratehub.ca,0.7440000057220459,5.232000160217285,Conservative
barrie mortgage rates,70,2.6500000953674316,MEDIUM,0.6299999952316284,2.3600001335144043,0,21.280000686645508,29,www.ratehub.ca,0.5039999961853028,2.832000160217285,Aggressive
bc mortgage,320,7.970000267028809,MEDIUM,1.7000000476837158,7.179999828338623,0,97.27999877929688,-19,www.ratehub.ca,1.3600000381469728,8.615999794006347,Standard
bc mortgage calculator,27100,0.5299999713897705,MEDIUM,0.1800000071525573,0.4900000095367431,0,8238.400390625,0,www.ratehub.ca,0.14400000572204583,0.5880000114440918,Standard
bc mortgage payment calculator,27100,0.5299999713897705,MEDIUM,0.1800000071525573,0.4900000095367431,0,8238.400390625,0,www.ratehub.ca,0.14400000572204583,0.5880000114440918,Standard
bc mortgage rate calculator,140,0.4600000083446502,MEDIUM,0.1800000071525573,0.4000000059604645,0,42.560001373291016,-21,www.ratehub.ca,0.14400000572204583,0.48000000715255736,Standard
bc prime lending rate,90,0.0,LOW,0.0,0.0,0,27.360000610351562,40,www.ratehub.ca,0.0,0.0,Aggressive
bc renters insurance cost,210,9.420000076293944,HIGH,1.7699999809265137,7.949999809265137,0,63.84000015258789,-19,www.ratehub.ca,1.415999984741211,9.539999771118163,Conservative
best 0 balance transfer cards,390,10.90999984741211,LOW,2.069999933242798,10.800000190734863,0,118.55999755859375,-33,www.ratehub.ca,1.6559999465942383,12.960000228881835,Standard
best 0 credit card,90,0.0,LOW,2.059999942779541,8.59000015258789,0,27.360000610351562,0,www.ratehub.ca,1.647999954223633,10.308000183105468,Standard
best 0 credit cards,90,0.0,LOW,2.059999942779541,8.59000015258789,0,20.79360008239746,0,www.ratehub.ca,1.647999954223633,10.308000183105468,Standard
best 0 interest balance transfer credit card,390,10.90999984741211,LOW,2.069999933242798,10.800000190734863,0,118.55999755859375,-33,www.ratehub.ca,1.6559999465942383,12.960000228881835,Standard
best 0 interest balance transfer credit cards,390,10.90999984741211,LOW,2.069999933242798,10.800000190734863,0,118.55999755859375,-33,www.ratehub.ca,1.6559999465942383,12.960000228881835,Standard
best 0 interest credit card balance transfer,390,10.90999984741211,LOW,2.069999933242798,10.800000190734863,0,118.55999755859375,-33,www.ratehub.ca,1.6559999465942383,12.960000228881835,Standard
best 0 interest credit cards balance transfer,390,10.90999984741211,LOW,2.069999933242798,10.800000190734863,0,118.55999755859375,-33,www.ratehub.ca,1.6559999465942383,12.960000228881835,Standard
best 0 percent credit cards,390,19.5,LOW,2.740000009536743,15.600000381469728,0,118.55999755859375,-33,www.ratehub.ca,2.1920000076293946,18.720000457763675,Standard
best 0 percent interest credit card,390,19.5,LOW,2.740000009536743,15.600000381469728,0,118.55999755859375,-33,www.ratehub.ca,2.1920000076293946,18.720000457763675,Standard
best 0 rate credit card,390,19.5,LOW,2.740000009536743,15.600000381469728,0,118.55999755859375,-33,www.ratehub.ca,2.1920000076293946,18.720000457763675,Standard
best 0 rate credit cards,390,19.5,LOW,2.740000009536743,15.600000381469728,0,118.55999755859375,-33,www.ratehub.ca,2.1920000076293946,18.720000457763675,Standard
best 0 transfer fee credit cards,70,0.0,LOW,0.0,0.0,0,21.280000686645508,-36,www.ratehub.ca,0.0,0.0,Standard
best 1 year fixed mortgage rate,110,1.0199999809265137,HIGH,0.5199999809265137,2.2699999809265137,0,33.439998626708984,0,www.ratehub.ca,0.41599998474121097,2.7239999771118164,Conservative
best 1 year fixed mortgage rates,110,1.0199999809265137,HIGH,0.5199999809265137,2.2699999809265137,0,33.439998626708984,0,www.ratehub.ca,0.41599998474121097,2.7239999771118164,Conservative
best 1 year gic rates,90,1.940000057220459,MEDIUM,0.5799999833106995,2.0199999809265137,0,27.360000610351562,29,www.ratehub.ca,0.46399998664855957,2.423999977111816,Aggressive
best 1 year gic rates canada,1000,2.2699999809265137,MEDIUM,0.6000000238418579,2.569999933242798,0,304.0,0,www.ratehub.ca,0.48000001907348633,3.0839999198913572,Standard
best 1 year mortgage rates canada,110,2.009999990463257,HIGH,0.5799999833106995,2.2899999618530273,0,33.439998626708984,40,www.ratehub.ca,0.46399998664855957,2.7479999542236326,Conservative
best 1-year fixed mortgage rates,110,1.0199999809265137,HIGH,0.5199999809265137,2.2699999809265137,0,33.439998626708984,0,www.ratehub.ca,0.41599998474121097,2.7239999771118164,Conservative
best 1-year mortgage rates,110,1.0199999809265137,HIGH,0.5199999809265137,2.2699999809265137,0,33.439998626708984,0,www.ratehub.ca,0.41599998474121097,2.7239999771118164,Conservative
best 1-year mortgage rates canada,110,2.009999990463257,HIGH,0.5799999833106995,2.2899999618530273,0,33.439998626708984,40,www.ratehub.ca,0.46399998664855957,2.7479999542236326,Conservative
best 2 year fixed mortgage rates,170,2.259999990463257,MEDIUM,0.6299999952316284,2.109999895095825,0,51.68000030517578,27,www.ratehub.ca,0.5039999961853028,2.53199987411499,Aggressive
best 2 year gic rates canada,140,2.559999942779541,LOW,0.5199999809265137,2.6399998664855957,0,42.560001373291016,57,www.ratehub.ca,0.41599998474121097,3.167999839782715,Aggressive
best 2 year mortgage rates,170,2.259999990463257,MEDIUM,0.6299999952316284,2.109999895095825,0,51.68000030517578,27,www.ratehub.ca,0.5039999961853028,2.53199987411499,Aggressive
best 2 years fixed mortgage rate,170,2.259999990463257,MEDIUM,0.6299999952316284,2.109999895095825,0,51.68000030517578,27,www.ratehub.ca,0.5039999961853028,2.53199987411499,Aggressive
best 2-year gic rates canada,140,2.559999942779541,LOW,0.5199999809265137,2.6399998664855957,0,42.560001373291016,57,www.ratehub.ca,0.41599998474121097,3.167999839782715,Aggressive
best 3 year fixed mortgage,1000,1.670000076293945,MEDIUM,0.4900000095367431,2.2200000286102295,0,304.0,0,www.ratehub.ca,0.3920000076293945,2.6640000343322754,Standard
best 3 year fixed mortgage rate,1000,1.670000076293945,MEDIUM,0.4900000095367431,2.2200000286102295,0,304.0,0,www.ratehub.ca,0.3920000076293945,2.6640000343322754,Standard
best 3 year fixed mortgage rates ontario,110,1.2100000381469729,HIGH,0.6499999761581421,2.259999990463257,0,33.439998626708984,0,www.ratehub.ca,0.5199999809265137,2.7119999885559083,Conservative
best 3 year fixed rate,1000,1.670000076293945,MEDIUM,0.4900000095367431,2.2200000286102295,0,304.0,0,www.ratehub.ca,0.3920000076293945,2.6640000343322754,Standard
best 3 year fixed rate mortgage,1000,1.670000076293945,MEDIUM,0.4900000095367431,2.2200000286102295,0,304.0,0,www.ratehub.ca,0.3920000076293945,2.6640000343322754,Standard
best 3 year fixed rates,1000,1.670000076293945,MEDIUM,0.4900000095367431,2.2200000286102295,0,304.0,0,www.ratehub.ca,0.3920000076293945,2.6640000343322754,Standard
best 3 year mortgage rates canada,140,2.069999933242798,MEDIUM,0.6499999761581421,2.5399999618530273,0,42.560001373291016,0,www.ratehub.ca,0.5199999809265137,3.047999954223633,Standard
best 3 year variable mortgage rate canada,70,1.8600000143051147,HIGH,0.5699999928474426,2.2899999618530273,0,21.280000686645508,0,www.ratehub.ca,0.4559999942779541,2.7479999542236326,Conservative
best 3 year variable mortgage rates,70,1.680000066757202,HIGH,0.5299999713897705,2.1500000953674316,0,21.280000686645508,0,www.ratehub.ca,0.4239999771118164,2.5800001144409177,Conservative
best 3 year variable mortgage rates canada,70,1.8600000143051147,HIGH,0.5699999928474426,2.2899999618530273,0,21.280000686645508,0,www.ratehub.ca,0.4559999942779541,2.7479999542236326,Conservative
best 3 years fixed mortgage,1000,1.670000076293945,MEDIUM,0.4900000095367431,2.2200000286102295,0,304.0,0,www.ratehub.ca,0.3920000076293945,2.6640000343322754,Standard
best 3-year fixed mortgage rates canada,210,2.440000057220459,MEDIUM,0.5600000023841858,2.25,0,63.84000015258789,0,www.ratehub.ca,0.4480000019073487,2.6999999999999997,Standard
best 3-year variable mortgage rates,70,1.680000066757202,HIGH,0.5299999713897705,2.1500000953674316,0,21.280000686645508,0,www.ratehub.ca,0.4239999771118164,2.5800001144409177,Conservative
best 5 year fixed mortgage,2400,1.6299999952316284,MEDIUM,0.550000011920929,1.930000066757202,0,729.5999755859375,0,www.ratehub.ca,0.4400000095367432,2.3160000801086422,Standard
best 5 year fixed mortgage rate,2400,1.6299999952316284,MEDIUM,0.550000011920929,1.930000066757202,0,729.5999755859375,0,www.ratehub.ca,0.4400000095367432,2.3160000801086422,Standard
best 5 year fixed mortgage rates canada,720,1.569999933242798,MEDIUM,0.4399999976158142,2.0899999141693115,0,218.8800048828125,-18,www.ratehub.ca,0.35199999809265137,2.507999897003174,Standard
best 5 year fixed mortgage rates ontario,590,1.6100000143051147,MEDIUM,0.4399999976158142,2.0399999618530273,0,179.36000061035156,-19,www.ratehub.ca,0.35199999809265137,2.447999954223633,Standard
best 5 year fixed mortgages,2400,1.6299999952316284,MEDIUM,0.550000011920929,1.930000066757202,0,729.5999755859375,0,www.ratehub.ca,0.4400000095367432,2.3160000801086422,Standard
best 5 year fixed rate,2400,1.6299999952316284,MEDIUM,0.550000011920929,1.930000066757202,0,729.5999755859375,0,www.ratehub.ca,0.4400000095367432,2.3160000801086422,Standard
best 5 year fixed rate canada,720,1.569999933242798,MEDIUM,0.4399999976158142,2.0899999141693115,0,218.8800048828125,-18,www.ratehub.ca,0.35199999809265137,2.507999897003174,Standard
best 5 year fixed rates,2400,1.6299999952316284,MEDIUM,0.550000011920929,1.930000066757202,0,729.5999755859375,0,www.ratehub.ca,0.4400000095367432,2.3160000801086422,Standard
best 5 year gic rates canada,590,1.850000023841858,LOW,0.5299999713897705,2.630000114440918,0,179.36000061035156,0,www.ratehub.ca,0.4239999771118164,3.1560001373291016,Standard
best 5 year mortgage rates,2400,1.6299999952316284,MEDIUM,0.550000011920929,1.930000066757202,0,729.5999755859375,0,www.ratehub.ca,0.4400000095367432,2.3160000801086422,Standard
best 5 year mortgage rates canada,720,1.569999933242798,MEDIUM,0.4399999976158142,2.0899999141693115,0,218.8800048828125,-18,www.ratehub.ca,0.35199999809265137,2.507999897003174,Standard
best 5 year variable mortgage rates,110,1.569999933242798,MEDIUM,0.5099999904632568,2.049999952316284,0,33.439998626708984,0,www.ratehub.ca,0.40799999237060547,2.459999942779541,Standard
best 5 years gic rates canada,590,1.850000023841858,LOW,0.5299999713897705,2.630000114440918,0,179.36000061035156,0,www.ratehub.ca,0.4239999771118164,3.1560001373291016,Standard
best 5-year fixed mortgage rate,2400,1.6299999952316284,MEDIUM,0.550000011920929,1.930000066757202,0,729.5999755859375,0,www.ratehub.ca,0.4400000095367432,2.3160000801086422,Standard
best 5-year gic rates canada,590,1.850000023841858,LOW,0.5299999713897705,2.630000114440918,0,179.36000061035156,0,www.ratehub.ca,0.4239999771118164,3.1560001373291016,Standard
best 5-year variable mortgage rates,110,1.569999933242798,MEDIUM,0.5099999904632568,2.049999952316284,0,33.439998626708984,0,www.ratehub.ca,0.40799999237060547,2.459999942779541,Standard
best 5yr fixed rate mortgage,2400,1.6299999952316284,MEDIUM,0.550000011920929,1.930000066757202,0,729.5999755859375,0,www.ratehub.ca,0.4400000095367432,2.3160000801086422,Standard
best 5yr fixed rate mortgages,2400,1.6299999952316284,MEDIUM,0.550000011920929,1.930000066757202,0,729.5999755859375,0,www.ratehub.ca,0.4400000095367432,2.3160000801086422,Standard
best 6 month gic rates canada,210,2.2799999713897705,MEDIUM,0.7099999785423279,2.5299999713897705,0,63.84000015258789,0,www.ratehub.ca,0.5679999828338623,3.0359999656677243,Standard
best airline credit card,480,6.869999885559082,MEDIUM,1.2599999904632568,11.279999732971191,0,145.9199981689453,-19,www.ratehub.ca,1.0079999923706056,13.53599967956543,Standard
best airline credit card canada,210,7.820000171661377,HIGH,1.7100000381469729,14.880000114440918,0,63.84000015258789,-33,www.ratehub.ca,1.3680000305175783,17.8560001373291,Conservative
best airline credit card in canada,210,7.820000171661377,HIGH,1.7100000381469729,14.880000114440918,0,63.84000015258789,-33,www.ratehub.ca,1.3680000305175783,17.8560001373291,Conservative
best airline credit cards canada,210,7.820000171661377,HIGH,1.7100000381469729,14.880000114440918,0,63.84000015258789,-33,www.ratehub.ca,1.3680000305175783,17.8560001373291,Conservative
best airline miles credit card,390,14.020000457763672,LOW,2.0,16.959999084472656,0,118.55999755859375,-19,www.ratehub.ca,1.6,20.351998901367185,Standard
best airline rewards credit card,260,6.320000171661377,LOW,1.649999976158142,11.789999961853027,0,79.04000091552734,-33,www.ratehub.ca,1.3199999809265137,14.147999954223632,Standard
best airport lounge access credit card,1000,6.730000019073486,HIGH,0.9700000286102296,11.75,0,304.0,0,www.ratehub.ca,0.7760000228881837,14.1,Conservative
best airport lounge access credit cards,1000,6.730000019073486,HIGH,0.9700000286102296,11.75,0,304.0,0,www.ratehub.ca,0.7760000228881837,14.1,Conservative
best airport lounge credit card,260,5.639999866485596,HIGH,0.9300000071525574,13.09000015258789,0,79.04000091552734,24,www.ratehub.ca,0.7440000057220459,15.708000183105469,Conservative
best airport lounges credit card,260,5.639999866485596,HIGH,0.9300000071525574,13.09000015258789,0,79.04000091552734,24,www.ratehub.ca,0.7440000057220459,15.708000183105469,Conservative
best alberta auto insurance,1000,3.430000066757202,MEDIUM,1.0099999904632568,3.5199999809265137,0,304.0,0,www.ratehub.ca,0.8079999923706055,4.223999977111816,Standard
best auto and home insurance companies,90,23.790000915527344,MEDIUM,3.490000009536743,16.799999237060547,0,27.360000610351562,-50,www.ratehub.ca,2.7920000076293947,20.159999084472656,Standard
best auto finance rates,480,5.190000057220459,HIGH,1.5899999141693115,5.369999885559082,0,145.9199981689453,0,www.ratehub.ca,1.2719999313354493,6.443999862670898,Conservative
best auto insurance,390,17.469999313354492,MEDIUM,3.369999885559082,22.56999969482422,0,118.55999755859375,-19,www.ratehub.ca,2.695999908447266,27.083999633789062,Standard
